CallerHand,GestureInput,ActionExecuted,Time
RightHand,Aim_V1,,16:18:59.399117
RightHand,Fire_V1,,16:18:59.922076
RightHand,,ShootFire_V1,16:19:00.012953
LeftHand,ActivateLightning_V2,,16:19:01.170247
RightHand,Aim_V1,,16:19:07.186690
RightHand,Lightning_V1,,16:19:11.009062
RightHand,,ShootLightning_V1,16:19:11.138756
RightHand,Aim_V1,,16:19:11.867322
RightHand,Lightning_V1,,16:19:13.065010
RightHand,,ShootLightning_V1,16:19:13.199224
RightHand,Lightning_V1,,16:19:14.891833
RightHand,Aim_V1,,16:19:15.426665
RightHand,Lightning_V1,,16:19:17.163877
RightHand,,ShootLightning_V1,16:19:17.275692
RightHand,Aim_V1,,16:19:18.912775
RightHand,Lightning_V1,,16:19:19.937253
RightHand,,ShootLightning_V1,16:19:20.071730
LeftHand,Recover_V2,,16:19:24.514829
LeftHand,Recover_V1,ActivateRecover_V1,16:19:24.515202
LeftHand,Recover_V2,,16:19:31.198562
LeftHand,Recover_V1,ActivateRecover_V1,16:19:31.198943
LeftHand,ThrowEarthPrison_V2,,16:19:42.703153
LeftHand,ThrowFire_V2,,16:19:42.703219
LeftHand,ThrowGust_V2,,16:19:42.703229
RightHand,ThrowGust_V2,,16:19:52.066946
RightHand,ThrowFire_V2,,16:19:52.067012
RightHand,ThrowEarthPrison_V2,,16:19:52.067023
RightHand,Aim_V1,,16:19:52.526728
RightHand,Lightning_V1,,16:19:55.868056
RightHand,,ShootLightning_V1,16:19:55.984983
RightHand,Aim_V1,,16:19:56.358323
RightHand,Lightning_V1,,16:19:56.942598
RightHand,,ShootLightning_V1,16:19:57.076714
RightHand,Aim_V1,,16:19:57.539386
RightHand,Lightning_V1,,16:19:58.207168
RightHand,,ShootLightning_V1,16:19:58.312238
RightHand,Aim_V1,,16:19:58.748172
RightHand,Lightning_V1,,16:20:00.055108
RightHand,,ShootLightning_V1,16:20:00.162770
RightHand,Aim_V1,,16:20:00.646385
RightHand,Lightning_V1,,16:20:00.957360
RightHand,,ShootLightning_V1,16:20:00.971770
RightHand,Lightning_V1,,16:20:01.359509
RightHand,Aim_V1,,16:20:01.934611
RightHand,Aim_V1,,16:20:04.293077
RightHand,Aim_V1,,16:20:06.927193
RightHand,Lightning_V1,,16:20:10.179449
RightHand,,ShootLightning_V1,16:20:10.193962
RightHand,Aim_V1,,16:20:10.740660
RightHand,Lightning_V1,,16:20:11.478157
RightHand,,ShootLightning_V1,16:20:11.595537
RightHand,Aim_V1,,16:20:11.776512
RightHand,Lightning_V1,,16:20:12.555647
RightHand,,ShootLightning_V1,16:20:12.566286
RightHand,Aim_V1,,16:20:12.956823
RightHand,Lightning_V1,,16:20:13.468138
RightHand,,ShootLightning_V1,16:20:13.587737
RightHand,Aim_V1,,16:20:14.126540
RightHand,Lightning_V1,,16:20:14.405422
RightHand,,ShootLightning_V1,16:20:14.516653
RightHand,Aim_V1,,16:20:14.985631
RightHand,Lightning_V1,,16:20:15.409425
RightHand,,ShootLightning_V1,16:20:15.531434
RightHand,Aim_V1,,16:20:15.853667
RightHand,Lightning_V1,,16:20:16.333546
RightHand,,ShootLightning_V1,16:20:16.445832
RightHand,Aim_V1,,16:20:16.947889
RightHand,Lightning_V1,,16:20:17.441093
