CallerHand,GestureInput,ActionExecuted,Time
RightHand,ThrowGust_V2,,12:46:28.974656
RightHand,ThrowFire_V2,,12:46:28.974727
RightHand,ThrowEarthPrison_V2,,12:46:28.974739
RightHand,,ShootFire_V2,12:46:29.481515
RightHand,ThrowGust_V2,,12:46:34.511383
RightHand,ThrowFire_V2,,12:46:34.511444
RightHand,ThrowEarthPrison_V2,,12:46:34.511458
LeftHand,Aim_V1,,12:46:39.727826
LeftHand,Fire_V1,,12:46:42.831362
LeftHand,,ShootFire_V1,12:46:42.938272
LeftHand,Aim_V1,,12:46:43.303722
LeftHand,Fire_V1,,12:46:44.549637
LeftHand,,ShootFire_V1,12:46:44.653832
LeftHand,Aim_V1,,12:46:45.630285
LeftHand,Fire_V1,,12:46:48.845933
LeftHand,,ShootFire_V1,12:46:48.940786
LeftHand,Aim_V1,,12:46:49.169346
LeftHand,Lightning_V1,,12:46:51.714075
LeftHand,,ShootLightning_V1,12:46:51.728368
LeftHand,,ShootLightning_V1,12:46:51.890321
LeftHand,,ShootLightning_V1,12:46:52.052736
LeftHand,,ShootLightning_V1,12:46:52.235497
LeftHand,,ShootLightning_V1,12:46:52.467827
LeftHand,,ShootLightning_V1,12:46:52.640700
LeftHand,,ShootLightning_V1,12:46:52.795675
LeftHand,,ShootLightning_V1,12:46:52.967546
LeftHand,,ShootLightning_V1,12:46:53.145298
LeftHand,,ShootLightning_V1,12:46:53.334165
LeftHand,,ShootLightning_V1,12:46:53.502597
LeftHand,,ShootLightning_V1,12:46:53.689660
LeftHand,,ShootLightning_V1,12:46:53.855946
LeftHand,,ShootLightning_V1,12:46:54.044920
LeftHand,,ShootLightning_V1,12:46:54.223071
LeftHand,,ShootLightning_V1,12:46:54.400200
LeftHand,,ShootLightning_V1,12:46:54.577930
LeftHand,,ShootLightning_V1,12:46:54.755682
LeftHand,,ShootLightning_V1,12:46:54.936607
LeftHand,,ShootLightning_V1,12:46:55.122508
LeftHand,,ShootLightning_V1,12:46:55.300014
LeftHand,,ShootLightning_V1,12:46:55.455501
LeftHand,,ShootLightning_V1,12:46:55.631917
LeftHand,Aim_V1,,12:46:56.920617
LeftHand,Fire_V1,,12:46:57.209297
LeftHand,,ShootFire_V1,12:46:57.309613
LeftHand,Fire_V1,,12:46:57.711899
LeftHand,Aim_V1,,12:46:58.193940
LeftHand,Lightning_V1,,12:46:59.328524
LeftHand,,ShootLightning_V1,12:46:59.343095
LeftHand,,ShootLightning_V1,12:46:59.531797
LeftHand,Fire_V1,,12:47:04.751413
LeftHand,Aim_V1,,12:47:04.873709
LeftHand,Recover_V2,,12:47:07.983527
LeftHand,Recover_V1,ActivateRecover_V1,12:47:07.983876
RightHand,Recover_V1,ActivateRecover_V1,12:47:08.050481
RightHand,Recover_V2,,12:47:08.050540
Both,,ActivateRecover_V2,12:47:08.050617
LeftHand,Recover_V2,,12:47:11.126665
RightHand,Recover_V1,ActivateRecover_V1,12:47:11.126897
RightHand,Recover_V2,,12:47:11.126943
Both,,ActivateRecover_V2,12:47:11.127036
LeftHand,Recover_V1,ActivateRecover_V1,12:47:11.127159
RightHand,Aim_V1,,12:47:21.729688
LeftHand,Aim_V1,,12:47:25.754127
LeftHand,Fire_V1,,12:47:26.878268
LeftHand,,ShootFire_V1,12:47:26.978959
LeftHand,Aim_V1,,12:47:27.220603
RightHand,ThrowGust_V2,,12:47:31.774483
RightHand,ThrowFire_V2,,12:47:31.774551
RightHand,ThrowEarthPrison_V2,,12:47:31.774563
LeftHand,Aim_V1,,12:47:39.215788
LeftHand,Fire_V1,,12:47:40.143667
LeftHand,,ShootFire_V1,12:47:40.249358
LeftHand,Aim_V1,,12:47:40.293507
