CallerHand,GestureInput,ActionExecuted,Time
RightHand,,ShootLightning_V1,16:52:20.353290
RightHand,,ShootLightning_V1,16:52:20.520232
RightHand,ThrowGust_V2,,16:52:21.002970
RightHand,ThrowFire_V2,,16:52:21.003025
RightHand,ThrowEarthPrison_V2,,16:52:21.003038
RightHand,Aim_V1,,16:52:22.371134
RightHand,Lightning_V1,,16:52:22.371237
RightHand,Aim_V1,,16:52:23.551296
RightHand,,ShootLightning_V1,16:52:23.669780
LeftHand,Lightning_V1,,16:52:23.813530
LeftHand,Lightning_V1,,16:52:24.433286
LeftHand,Aim_V1,,16:52:24.618476
RightHand,Aim_V1,,16:52:24.663106
LeftHand,,ShootLightning_V1,16:52:24.722266
LeftHand,,ShootLightning_V1,16:52:24.906906
RightHand,ThrowGust_V2,,16:52:25.503259
RightHand,ThrowFire_V2,,16:52:25.503326
RightHand,ThrowEarthPrison_V2,,16:52:25.503338
LeftHand,Recover_V1,ActivateRecover_V1,16:52:25.799443
LeftHand,Recover_V2,,16:52:29.013591
LeftHand,Recover_V1,ActivateRecover_V1,16:52:29.013997
RightHand,ThrowGust_V2,,16:52:31.976861
RightHand,ThrowFire_V2,,16:52:31.976950
RightHand,ThrowEarthPrison_V2,,16:52:31.976971
RightHand,ActivateFire_V2,,16:52:33.162072
LeftHand,Recover_V2,,16:52:33.356410
LeftHand,Recover_V1,ActivateRecover_V1,16:52:33.356775
RightHand,Recover_V1,ActivateRecover_V1,16:52:34.832188
LeftHand,Recover_V1,ActivateRecover_V1,16:52:35.700961
RightHand,Recover_V2,,16:52:36.547260
RightHand,ThrowGust_V2,,16:52:36.781801
RightHand,ThrowFire_V2,,16:52:36.781863
RightHand,ThrowEarthPrison_V2,,16:52:36.781871
RightHand,ActivateFire_V2,,16:52:39.324873
RightHand,ThrowGust_V2,,16:52:40.590531
RightHand,ThrowFire_V2,,16:52:40.590606
RightHand,ThrowEarthPrison_V2,,16:52:40.590615
RightHand,,ShootFire_V2,16:52:41.138019
LeftHand,Recover_V1,ActivateRecover_V1,16:52:41.900352
RightHand,ThrowGust_V2,,16:52:45.910211
RightHand,ThrowFire_V2,,16:52:45.910289
RightHand,ThrowEarthPrison_V2,,16:52:45.910299
RightHand,ActivateFire_V2,,16:52:46.605619
RightHand,ThrowGust_V2,,16:52:47.820439
RightHand,ThrowFire_V2,,16:52:47.820505
RightHand,ThrowEarthPrison_V2,,16:52:47.820514
RightHand,,ShootFire_V2,16:52:48.331607
RightHand,ActivateFire_V2,,16:52:51.527525
LeftHand,ActivateActivationEarthPrison_V2,,16:52:51.684903
LeftHand,Recover_V1,ActivateRecover_V1,16:52:52.378273
RightHand,ThrowGust_V2,,16:52:52.416288
RightHand,ThrowFire_V2,,16:52:52.416364
RightHand,ThrowEarthPrison_V2,,16:52:52.416374
RightHand,,ShootFire_V2,16:52:52.921792
LeftHand,Recover_V1,ActivateRecover_V1,16:52:54.546520
LeftHand,Recover_V1,ActivateRecover_V1,16:52:54.747211
RightHand,ThrowGust_V2,,16:52:54.924717
RightHand,ThrowFire_V2,,16:52:54.924793
RightHand,ThrowEarthPrison_V2,,16:52:54.924802
LeftHand,ThrowEarthPrison_V2,,16:52:55.587164
LeftHand,ThrowFire_V2,,16:52:55.587274
LeftHand,ThrowGust_V2,,16:52:55.587286
LeftHand,Shield_V2,,16:52:55.587349
LeftHand,Recover_V1,ActivateRecover_V1,16:52:56.424886
LeftHand,ActivateActivationEarthPrison_V2,,16:53:02.819901
RightHand,ActivateFire_V2,,16:53:03.148228
RightHand,ThrowGust_V2,,16:53:04.249369
RightHand,ThrowFire_V2,,16:53:04.249459
RightHand,ThrowEarthPrison_V2,,16:53:04.249470
RightHand,,ShootFire_V2,16:53:04.763060
RightHand,ThrowGust_V2,,16:53:05.546991
RightHand,ThrowFire_V2,,16:53:05.547065
RightHand,ThrowEarthPrison_V2,,16:53:05.547076
LeftHand,ActivateActivationEarthPrison_V2,,16:53:06.757659
RightHand,ActivateFire_V2,,16:53:07.938525
RightHand,ThrowGust_V2,,16:53:08.653129
RightHand,ThrowFire_V2,,16:53:08.653193
RightHand,ThrowEarthPrison_V2,,16:53:08.653203
LeftHand,ActivateActivationEarthPrison_V2,,16:53:08.697458
RightHand,,ShootFire_V2,16:53:09.181613
LeftHand,Recover_V1,ActivateRecover_V1,16:53:10.386361
RightHand,ActivateFire_V2,,16:53:13.528466
RightHand,ThrowGust_V2,,16:53:18.117821
RightHand,ThrowFire_V2,,16:53:18.117888
RightHand,ThrowEarthPrison_V2,,16:53:18.117899
LeftHand,ActivateActivationEarthPrison_V2,,16:53:18.143173
RightHand,ActivateThrowEarthPrison_V2,,16:53:19.287699
RightHand,ThrowGust_V2,,16:53:20.162754
RightHand,ThrowFire_V2,,16:53:20.162834
RightHand,ThrowEarthPrison_V2,,16:53:20.162843
RightHand,,ShootFire_V2,16:53:20.657175
RightHand,,ShootEarthPrison_V2,16:53:20.686380
RightHand,ActivateFire_V2,,16:53:21.407240
RightHand,ActivateActivationEarthPrison_V2,,16:53:21.724663
RightHand,Recover_V1,ActivateRecover_V1,16:53:21.993331
RightHand,ActivateFire_V2,,16:53:22.645889
RightHand,ActivateActivationEarthPrison_V2,,16:53:22.893412
RightHand,ThrowGust_V2,,16:53:26.216874
RightHand,ThrowFire_V2,,16:53:26.216940
RightHand,ThrowEarthPrison_V2,,16:53:26.216950
LeftHand,Recover_V1,ActivateRecover_V1,16:53:27.748951
LeftHand,Recover_V2,,16:53:27.959500
RightHand,ThrowGust_V2,,16:53:28.042787
RightHand,ThrowFire_V2,,16:53:28.042868
RightHand,ThrowEarthPrison_V2,,16:53:28.042881
LeftHand,Recover_V2,,16:53:30.139621
LeftHand,Recover_V1,ActivateRecover_V1,16:53:30.139967
LeftHand,ActivateActivationEarthPrison_V2,,16:53:31.869979
LeftHand,Recover_V1,ActivateRecover_V1,16:53:32.867845
RightHand,ActivateFire_V2,,16:53:36.487182
RightHand,ActivateFire_V2,,16:53:37.085462
LeftHand,ActivateActivationEarthPrison_V2,,16:53:37.460824
RightHand,Aim_V1,,16:53:39.995698
RightHand,Lightning_V1,,16:53:40.913387
RightHand,,ShootLightning_V1,16:53:40.928005
RightHand,Aim_V1,,16:53:41.762576
RightHand,Lightning_V1,,16:53:41.983834
RightHand,,ShootLightning_V1,16:53:42.000001
RightHand,Aim_V1,,16:53:42.799092
RightHand,,ShootLightning_V1,16:53:42.922917
RightHand,,ShootLightning_V1,16:53:43.096299
RightHand,Aim_V1,,16:53:44.048973
RightHand,,ShootLightning_V1,16:53:44.173807
RightHand,Aim_V1,,16:53:45.953676
RightHand,Lightning_V1,,16:53:46.985817
RightHand,,ShootLightning_V1,16:53:46.996672
RightHand,,ShootLightning_V1,16:53:47.150675
RightHand,,ShootLightning_V1,16:53:47.317911
RightHand,,ShootLightning_V1,16:53:47.506904
RightHand,,ShootLightning_V1,16:53:47.685080
RightHand,,ShootLightning_V1,16:53:47.852184
RightHand,,ShootLightning_V1,16:53:48.030363
RightHand,,ShootLightning_V1,16:53:48.198985
RightHand,,ShootLightning_V1,16:53:48.411843
RightHand,,ShootLightning_V1,16:53:48.632007
RightHand,,ShootLightning_V1,16:53:48.809918
RightHand,,ShootLightning_V1,16:53:49.043787
