CallerHand,GestureInput,ActionExecuted,Time
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,13:22:13.511607
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,13:22:14.604512
LeftHand,EarthPrison_V1,ActivateEarthPrison_V1,13:22:14.737305
RightHand,Shield_V1,ActivateShield_V1,13:22:16.375560
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,13:22:17.585259
LeftHand,Recover_V2,,13:22:18.309886
LeftHand,Recover_V1,ActivateRecover_V1,13:22:18.310268
RightHand,ActivateActivationEarthPrison_V2,,13:22:20.072946
RightHand,ActivateGust_V2,,13:22:21.491513
RightHand,Lightning_V1,,13:22:21.746549
RightHand,Aim_V1,,13:22:22.390440
RightHand,Lightning_V1,,13:22:22.590039
RightHand,,ShootLightning_V1,13:22:22.612511
RightHand,,ShootLightning_V1,13:22:22.811213
RightHand,Fire_V1,,13:22:29.225049
RightHand,,ShootFire_V1,13:22:29.332927
RightHand,Aim_V1,,13:22:30.341998
RightHand,Lightning_V1,,13:22:30.441928
RightHand,Lightning_V1,,13:22:30.646558
RightHand,Aim_V1,,13:22:30.928243
RightHand,Lightning_V1,,13:22:31.980947
RightHand,,ShootLightning_V1,13:22:32.110447
RightHand,Aim_V1,,13:22:32.486292
RightHand,Lightning_V1,,13:22:33.232321
RightHand,Gust_V1,,13:22:33.247672
RightHand,,ShootLightning_V1,13:22:33.247993
RightHand,,ShootGust_V1,13:22:33.278547
RightHand,Aim_V1,,13:22:33.632881
LeftHand,Recover_V2,,13:22:33.808251
LeftHand,Recover_V1,ActivateRecover_V1,13:22:33.808621
RightHand,Lightning_V1,,13:22:34.074412
RightHand,,ShootLightning_V1,13:22:34.092093
RightHand,ActivateGust_V2,,13:22:35.884365
LeftHand,Recover_V2,,13:22:36.648009
LeftHand,Recover_V1,ActivateRecover_V1,13:22:36.648405
RightHand,Aim_V1,,13:22:37.962019
RightHand,Lightning_V1,,13:22:38.055084
RightHand,Lightning_V1,,13:22:38.339483
RightHand,Lightning_V1,,13:22:38.794784
RightHand,Gust_V1,,13:22:39.072463
RightHand,Aim_V1,,13:22:39.072545
LeftHand,Recover_V2,,13:22:39.122300
LeftHand,Recover_V1,ActivateRecover_V1,13:22:39.122697
RightHand,,ShootLightning_V1,13:22:39.189168
RightHand,,ShootGust_V1,13:22:39.205993
RightHand,,ShootLightning_V1,13:22:39.375512
RightHand,,ShootLightning_V1,13:22:39.574504
